user_id,timestamp,amount,merchant_category,city,is_weekend,hour_of_day,day_of_month,is_foreign,is_fraudulent
USER_00000024,2025-05-05 07:13:57.477837,56.17,Restaurants,Philadelphia,False,7,5,True,False
USER_00000024,2025-04-07 13:32:57.477837,60.09,Gas Stations,Houston,False,13,7,False,False
USER_00000024,2025-09-18 01:36:57.477837,24.64,Restaurants,Houston,False,1,18,False,False
USER_00000024,2025-11-04 01:41:57.477837,31.71,Restaurants,Houston,False,1,4,False,False
USER_00000024,2026-01-24 06:32:57.477837,99.08,Groceries,San Jose,True,6,24,False,False
USER_00000024,2025-09-18 02:11:57.477837,162.89,Travel,Dallas,False,2,18,True,False
USER_00000025,2025-06-15 07:27:57.477837,47.07,Groceries,San Diego,True,7,15,False,False
USER_00000025,2026-03-21 06:07:57.477837,1582.26,Travel,Chicago,True,6,21,False,False
USER_00000025,2025-11-29 03:42:57.477837,219.63,Online Shopping,New York,True,3,29,False,False
USER_00000025,2025-09-02 08:51:57.477837,58.32,Restaurants,New York,False,8,2,False,False
USER_00000025,2026-02-05 16:08:57.477837,254.0,Entertainment,New York,False,16,5,False,True
USER_00000025,2025-12-24 05:56:57.477837,53.35,Gas Stations,Houston,False,5,24,False,False
USER_00000025,2026-02-24 10:55:57.477837,29.89,Gas Stations,Philadelphia,False,10,24,False,False
USER_00000025,2026-03-13 11:06:57.477837,67.98,Groceries,Houston,False,11,13,False,False
USER_00000025,2026-02-27 07:37:57.477837,32.3,Restaurants,Other,False,7,27,False,True
USER_00000025,2025-06-20 06:24:57.477837,143.71,Groceries,Other,False,6,20,False,False
USER_00000025,2025-11-27 08:33:57.477837,49.85,Groceries,Chicago,False,8,27,False,False
USER_00000025,2025-08-21 06:25:57.477837,26.81,Restaurants,San Diego,False,6,21,False,False
USER_00000025,2025-12-20 12:21:57.477837,127.33,Groceries,San Diego,True,12,20,False,False
USER_00000025,2025-10-17 09:47:57.477837,15.61,Restaurants,Philadelphia,False,9,17,False,False
USER_00000025,2025-12-26 05:33:57.477837,41.38,Groceries,Dallas,False,5,26,True,False
USER_00000025,2025-04-18 02:16:57.477837,85.75,Groceries,San Jose,False,2,18,False,False
USER_00000025,2026-03-26 01:10:57.477837,97.29,Groceries,New York,False,1,26,True,False
USER_00000025,2025-07-06 08:08:57.477837,53.06,Other,San Diego,True,8,6,False,False
USER_00000025,2025-12-27 05:58:57.477837,183.87,Groceries,Philadelphia,True,5,27,False,False
USER_00000025,2026-02-22 02:00:57.477837,226.26,Online Shopping,New York,True,2,22,False,False
USER_00000026,2025-06-06 11:23:57.477837,103.09,Groceries,Houston,False,11,6,False,False
USER_00000026,2026-03-21 07:01:57.477837,231.26,Utilities,Phoenix,True,7,21,False,False
USER_00000026,2025-05-12 05:57:57.477837,110.53,Groceries,San Antonio,False,5,12,False,False
USER_00000026,2026-02-09 03:50:57.477837,154.88,Utilities,San Diego,False,3,9,False,False
USER_00000026,2025-05-31 14:12:57.477837,355.7,Online Shopping,Dallas,True,14,31,False,False
USER_00000026,2025-06-08 13:13:57.477837,23.66,Groceries,Philadelphia,True,13,8,False,False
USER_00000026,2026-03-26 08:58:57.477837,373.13,Utilities,San Jose,False,8,26,False,False
USER_00000026,2025-05-24 07:46:57.477837,78.5,Gas Stations,Dallas,True,7,24,False,False
USER_00000026,2026-01-17 04:35:57.477837,99.07,Restaurants,Houston,True,4,17,False,False
USER_00000026,2025-09-03 06:40:57.477837,67.65,Entertainment,San Diego,False,6,3,False,False
USER_00000026,2025-05-03 09:30:57.477837,166.53,Utilities,Chicago,True,9,3,False,False
USER_00000026,2025-07-17 07:45:57.477837,86.81,Gas Stations,Houston,False,7,17,False,False
USER_00000026,2025-11-09 07:42:57.477837,34.31,Restaurants,San Jose,True,7,9,False,False
USER_00000026,2026-01-16 02:38:57.477837,104.24,Healthcare,Houston,False,2,16,False,False
USER_00000026,2025-09-04 08:59:57.477837,188.38,Online Shopping,Philadelphia,False,8,4,False,False
USER_00000026,2025-09-21 10:43:57.477837,993.89,Travel,Dallas,True,10,21,False,False
USER_00000026,2025-09-19 07:37:57.477837,45.78,Online Shopping,Philadelphia,False,7,19,False,False
USER_00000026,2026-03-13 08:27:57.477837,243.72,Groceries,New York,False,8,13,False,False
USER_00000026,2026-01-08 15:50:57.477837,107.19,Utilities,Phoenix,False,15,8,False,False
USER_00000026,2025-07-13 10:06:57.477837,46.4,Groceries,Dallas,True,10,13,False,False
USER_00000027,2025-11-15 09:59:57.477837,18.78,Restaurants,Phoenix,True,9,15,False,False
USER_00000027,2026-02-07 11:46:57.477837,50.02,Gas Stations,Philadelphia,True,11,7,False,False
USER_00000027,2025-04-07 04:26:57.477837,63.28,Online Shopping,Chicago,False,4,7,False,False
USER_00000027,2026-03-12 13:21:57.477837,42.03,Groceries,San Diego,False,13,12,False,False
USER_00000027,2026-02-19 07:51:57.477837,106.31,Healthcare,San Jose,False,7,19,False,False
USER_00000027,2025-06-23 09:26:57.477837,37.51,Restaurants,Other,False,9,23,False,False
USER_00000027,2025-07-15 08:23:57.477837,39.36,Restaurants,Houston,False,8,15,False,False
USER_00000027,2026-03-22 07:59:57.477837,279.01,Healthcare,Houston,True,7,22,False,False
USER_00000027,2025-09-20 15:14:57.477837,64.36,Restaurants,Other,True,15,20,False,False
USER_00000027,2025-06-29 09:19:57.477837,125.19,Groceries,Phoenix,True,9,29,True,False
USER_00000027,2026-01-11 00:06:57.477837,65.8,Groceries,San Jose,True,0,11,False,False
USER_00000027,2025-07-31 16:06:57.477837,71.69,Utilities,Dallas,False,16,31,False,False
USER_00000027,2025-07-11 09:30:57.477837,29.54,Groceries,San Diego,False,9,11,False,False
USER_00000027,2025-05-07 04:33:57.477837,58.22,Restaurants,San Antonio,False,4,7,False,False
USER_00000027,2025-12-11 07:35:57.477837,76.24,Gas Stations,Phoenix,False,7,11,False,False
USER_00000027,2026-03-31 06:53:57.477837,36.73,Gas Stations,Dallas,False,6,31,False,False
USER_00000027,2025-11-21 18:43:57.477837,36.49,Groceries,Dallas,False,18,21,False,False
USER_00000027,2025-10-13 06:25:57.477837,29.62,Gas Stations,San Jose,False,6,13,False,False
USER_00000027,2025-05-14 13:12:57.477837,38.19,Restaurants,San Jose,False,13,14,False,False
USER_00000027,2025-05-27 08:02:57.477837,218.46,Cash Advance,Los Angeles,False,8,27,False,False
USER_00000028,2025-09-04 10:02:57.477837,126.31,Groceries,Houston,False,10,4,False,False
USER_00000028,2026-01-15 00:05:57.477837,27.94,Restaurants,San Diego,False,0,15,False,False
USER_00000028,2025-08-27 06:28:57.477837,30.98,Restaurants,New York,False,6,27,False,False
USER_00000028,2025-12-25 09:54:57.477837,61.44,Restaurants,Phoenix,False,9,25,False,False
USER_00000028,2025-07-08 15:59:57.477837,41.47,Online Shopping,San Diego,False,15,8,True,False
USER_00000028,2026-03-24 09:13:57.477837,87.9,Groceries,Los Angeles,False,9,24,False,False
USER_00000028,2025-10-30 05:38:57.477837,63.46,Groceries,Los Angeles,False,5,30,False,False
USER_00000028,2025-11-06 10:06:57.477837,92.83,Entertainment,San Diego,False,10,6,False,False
USER_00000028,2025-12-20 12:05:57.477837,64.61,Gas Stations,San Jose,True,12,20,False,False
USER_00000028,2025-10-01 11:41:57.477837,24.71,Restaurants,Dallas,False,11,1,False,False
USER_00000028,2025-06-10 06:35:57.477837,58.2,Groceries,San Antonio,False,6,10,False,False
USER_00000028,2025-12-30 06:03:57.477837,23.72,Groceries,San Diego,False,6,30,False,False
USER_00000028,2025-11-27 03:46:57.477837,109.12,Groceries,Phoenix,False,3,27,False,False
USER_00000028,2025-06-18 12:38:57.477837,84.55,Groceries,New York,False,12,18,False,False
USER_00000028,2025-10-18 07:05:57.477837,241.47,Online Shopping,Houston,True,7,18,True,False
USER_00000028,2025-10-06 10:06:57.477837,147.42,Utilities,Los Angeles,False,10,6,False,False
USER_00000028,2025-04-08 10:14:57.477837,55.29,Restaurants,Chicago,False,10,8,False,False
USER_00000028,2026-02-27 08:09:57.477837,20.5,Restaurants,Chicago,False,8,27,False,False
USER_00000028,2026-03-23 07:34:57.477837,19.4,Groceries,Dallas,False,7,23,False,False
USER_00000028,2026-04-03 06:54:57.477837,33.38,Restaurants,San Jose,False,6,3,False,False
USER_00000029,2025-04-23 13:52:57.477837,56.49,Groceries,Houston,False,13,23,False,False
USER_00000029,2025-09-09 12:19:57.477837,106.44,Utilities,Los Angeles,False,12,9,False,False
USER_00000029,2025-10-28 04:05:57.477837,188.02,Online Shopping,Chicago,False,4,28,False,False
USER_00000029,2026-03-22 09:24:57.477837,100.63,Other,Chicago,True,9,22,False,False
USER_00000029,2025-12-20 08:03:57.477837,474.36,Travel,San Antonio,True,8,20,False,False
USER_00000029,2025-05-31 04:27:57.477837,45.64,Gas Stations,San Diego,True,4,31,False,False
USER_00000029,2025-08-23 07:27:57.477837,51.59,Gas Stations,Other,True,7,23,True,False
USER_00000029,2025-10-19 06:36:57.477837,54.11,Groceries,Philadelphia,True,6,19,False,False
USER_00000029,2026-03-04 05:40:57.477837,66.24,Gas Stations,Houston,False,5,4,False,False
USER_00000029,2025-07-30 17:39:57.477837,83.37,Utilities,Philadelphia,False,17,30,False,False
USER_00000029,2025-08-03 11:14:57.477837,43.86,Groceries,Other,True,11,3,False,False
USER_00000029,2025-07-12 08:10:57.477837,302.96,Travel,New York,True,8,12,False,False
USER_00000029,2025-11-17 04:08:57.477837,45.88,Restaurants,San Jose,False,4,17,False,False
USER_00000029,2025-07-07 08:56:57.477837,154.73,Utilities,San Diego,False,8,7,False,False
USER_00000029,2026-01-01 13:08:57.477837,355.37,Utilities,New York,False,13,1,False,False
USER_00000029,2025-08-23 12:55:57.477837,179.32,Online Shopping,Phoenix,True,12,23,True,False
USER_00000029,2026-02-27 05:46:57.477837,80.39,Online Shopping,Los Angeles,False,5,27,False,False
USER_00000029,2025-06-09 09:28:57.477837,68.63,Gas Stations,Philadelphia,False,9,9,False,False
USER_00000029,2026-03-09 10:04:57.477837,366.92,Travel,Dallas,False,10,9,False,False
USER_00000029,2025-05-24 06:57:57.477837,253.38,Cash Advance,Phoenix,True,6,24,True,False
USER_00000030,2025-08-05 20:31:57.477837,99.51,Entertainment,Houston,False,20,5,False,False
USER_00000030,2025-08-14 00:57:57.477837,209.53,Online Shopping,Los Angeles,False,0,14,False,False
USER_00000030,2025-10-04 11:58:57.477837,132.75,Online Shopping,Chicago,True,11,4,False,False
USER_00000030,2025-07-09 08:57:57.477837,1001.56,Travel,Philadelphia,False,8,9,False,False
USER_00000030,2025-08-14 15:57:57.477837,62.34,Gas Stations,San Diego,False,15,14,True,False
USER_00000030,2025-08-11 10:37:57.477837,160.48,Healthcare,San Diego,False,10,11,False,False
USER_00000030,2025-07-15 04:55:57.477837,42.98,Gas Stations,Phoenix,False,4,15,False,False
USER_00000030,2025-04-13 16:34:57.477837,54.7,Groceries,Phoenix,True,16,13,False,False
USER_00000030,2025-05-02 05:05:57.477837,43.18,Restaurants,San Jose,False,5,2,False,False
USER_00000030,2026-02-01 10:51:57.477837,52.58,Gas Stations,Chicago,True,10,1,False,False
USER_00000030,2025-10-12 07:30:57.477837,85.45,Groceries,San Antonio,True,7,12,False,False
USER_00000030,2026-04-04 07:20:57.477837,95.38,Groceries,Philadelphia,True,7,4,False,False
USER_00000030,2025-11-16 08:21:57.477837,56.84,Gas Stations,New York,True,8,16,False,False
USER_00000030,2025-10-31 12:50:57.477837,205.23,Groceries,Houston,False,12,31,False,False
USER_00000030,2025-05-18 10:41:57.477837,26.88,Restaurants,Philadelphia,True,10,18,False,False
USER_00000030,2025-11-12 15:04:57.477837,80.68,Entertainment,Other,False,15,12,False,False
USER_00000030,2025-06-18 08:06:57.477837,178.48,Cash Advance,Philadelphia,False,8,18,False,False
USER_00000030,2025-11-05 02:39:57.477837,18.99,Entertainment,Other,False,2,5,False,False
USER_00000030,2025-09-26 16:50:57.477837,49.93,Other,Chicago,False,16,26,False,False
USER_00000030,2026-01-24 13:11:57.477837,75.13,Online Shopping,Philadelphia,True,13,24,True,False
USER_00000031,2025-06-06 09:34:57.477837,33.85,Restaurants,San Jose,False,9,6,False,False
USER_00000031,2025-04-28 08:27:57.477837,118.43,Online Shopping,Philadelphia,False,8,28,False,False
USER_00000031,2025-11-18 06:20:57.477837,78.81,Entertainment,Dallas,False,6,18,False,False
USER_00000031,2025-10-02 09:40:57.477837,26.85,Restaurants,Dallas,False,9,2,True,False
USER_00000031,2025-06-18 10:34:57.477837,61.25,Groceries,Los Angeles,False,10,18,False,False
USER_00000031,2026-02-05 04:28:57.477837,92.27,Entertainment,Houston,False,4,5,False,False
USER_00000031,2025-09-21 06:57:57.477837,50.05,Groceries,Dallas,True,6,21,False,False
USER_00000031,2025-06-16 06:48:57.477837,47.86,Online Shopping,Houston,False,6,16,False,False
USER_00000031,2025-05-23 09:15:57.477837,81.13,Groceries,San Diego,False,9,23,False,False
USER_00000031,2025-06-09 05:31:57.477837,204.98,Online Shopping,San Jose,False,5,9,False,False
USER_00000031,2025-04-28 11:47:57.477837,70.57,Gas Stations,Chicago,False,11,28,False,False
USER_00000031,2026-03-27 12:30:57.477837,81.88,Groceries,Chicago,False,12,27,False,False
USER_00000031,2026-02-04 06:29:57.478814,65.41,Restaurants,Dallas,False,6,4,False,False
USER_00000031,2025-05-09 16:16:57.478814,206.13,Online Shopping,Other,False,16,9,False,False
USER_00000031,2025-08-24 08:37:57.478814,381.38,Travel,San Jose,True,8,24,False,False
USER_00000031,2025-11-05 10:37:57.478814,509.29,Travel,San Diego,False,10,5,False,False
USER_00000031,2025-09-20 14:47:57.478814,57.82,Gas Stations,New York,True,14,20,False,False
USER_00000031,2026-02-14 13:07:57.478814,62.24,Entertainment,San Jose,True,13,14,False,False
USER_00000031,2025-07-21 09:59:57.478814,61.71,Restaurants,Los Angeles,False,9,21,False,False
USER_00000031,2026-02-07 04:29:57.478814,32.44,Restaurants,Chicago,True,4,7,False,False
USER_00000032,2026-01-25 12:22:57.478814,58.4,Groceries,Other,True,12,25,False,False
USER_00000032,2025-11-10 04:34:57.478814,32.84,Online Shopping,Los Angeles,False,4,10,False,False
USER_00000032,2025-04-23 08:58:57.478814,23.48,Restaurants,Chicago,False,8,23,True,False
USER_00000032,2026-02-03 04:13:57.478814,38.85,Groceries,San Diego,False,4,3,False,False
USER_00000032,2025-06-01 11:29:57.478814,117.6,Online Shopping,Other,True,11,1,False,False
USER_00000032,2025-08-07 10:07:57.478814,34.73,Entertainment,Other,False,10,7,False,False
USER_00000032,2025-05-12 08:07:57.478814,47.45,Restaurants,Philadelphia,False,8,12,False,False
USER_00000032,2025-12-21 09:25:57.478814,130.54,Groceries,San Antonio,True,9,21,False,False
USER_00000032,2025-08-24 06:15:57.478814,34.46,Restaurants,San Jose,True,6,24,False,False
USER_00000032,2025-05-29 17:54:57.478814,30.57,Gas Stations,San Jose,False,17,29,False,False
USER_00000032,2025-08-31 23:44:57.478814,138.48,Online Shopping,Philadelphia,True,23,31,False,False
USER_00000032,2025-08-09 05:55:57.478814,90.21,Restaurants,New York,True,5,9,False,False
USER_00000032,2025-07-22 10:17:57.478814,264.74,Online Shopping,Other,False,10,22,False,False
USER_00000032,2025-07-19 12:07:57.478814,222.79,Travel,Chicago,True,12,19,False,False
USER_00000032,2026-04-02 13:03:57.478814,36.45,Groceries,New York,False,13,2,False,False
USER_00000032,2025-07-20 07:07:57.478814,85.5,Cash Advance,San Jose,True,7,20,False,False
USER_00000032,2026-02-12 06:16:57.478814,19.82,Restaurants,Dallas,False,6,12,False,False
USER_00000032,2026-02-19 09:42:57.478814,39.69,Restaurants,Dallas,False,9,19,True,False
USER_00000032,2025-09-04 05:09:57.478814,26.5,Restaurants,Phoenix,False,5,4,True,False
USER_00000032,2025-10-12 12:40:57.478814,49.31,Groceries,Houston,True,12,12,False,False
USER_00000033,2026-03-29 13:57:57.478814,126.1,Groceries,Dallas,True,13,29,False,False
USER_00000033,2025-12-29 01:57:57.478814,45.62,Restaurants,Dallas,False,1,29,False,False
USER_00000033,2026-03-18 07:09:57.478814,27.72,Entertainment,Chicago,False,7,18,False,False
USER_00000033,2025-08-09 04:16:57.478814,294.07,Utilities,Phoenix,True,4,9,True,False
USER_00000033,2026-02-05 12:50:57.478814,154.55,Online Shopping,Chicago,False,12,5,True,False
USER_00000033,2025-10-11 12:57:57.478814,97.67,Groceries,San Jose,True,12,11,False,False
USER_00000033,2025-05-04 10:26:57.478814,90.22,Online Shopping,Los Angeles,True,10,4,False,False
USER_00000033,2026-02-04 12:38:57.478814,109.27,Online Shopping,New York,False,12,4,False,False
USER_00000033,2025-11-13 07:03:57.478814,55.94,Healthcare,San Jose,False,7,13,False,False
USER_00000033,2025-09-03 13:20:57.478814,231.4,Healthcare,Los Angeles,False,13,3,False,False
USER_00000033,2026-04-04 13:31:57.478814,273.09,Travel,San Diego,True,13,4,False,False
USER_00000033,2025-10-29 09:19:57.478814,22.65,Restaurants,Other,False,9,29,False,False
USER_00000033,2025-08-23 14:57:57.478814,77.12,Online Shopping,San Diego,True,14,23,False,False
USER_00000033,2025-07-12 17:12:57.478814,86.1,Restaurants,Chicago,True,17,12,False,False
USER_00000033,2025-12-08 09:21:57.478814,39.37,Other,San Antonio,False,9,8,False,False
USER_00000033,2026-01-08 16:09:57.478814,120.14,Groceries,San Antonio,False,16,8,False,False
USER_00000033,2025-05-13 05:39:57.478814,74.11,Groceries,Los Angeles,False,5,13,True,False
USER_00000033,2026-01-29 14:53:57.478814,49.55,Groceries,Dallas,False,14,29,False,False
USER_00000033,2025-04-15 17:34:57.478814,39.22,Entertainment,Chicago,False,17,15,False,False
USER_00000033,2025-12-30 11:11:57.478814,36.51,Gas Stations,Los Angeles,False,11,30,False,False
USER_00000034,2025-07-14 08:57:57.478814,48.17,Gas Stations,Chicago,False,8,14,True,False
USER_00000034,2025-12-23 07:39:57.478814,243.19,Utilities,Los Angeles,False,7,23,False,False
USER_00000034,2025-05-19 08:50:57.478814,142.23,Utilities,San Diego,False,8,19,False,False
USER_00000034,2025-12-05 14:10:57.478814,27.14,Restaurants,Phoenix,False,14,5,False,False
USER_00000034,2026-03-09 07:09:57.478814,120.69,Groceries,Chicago,False,7,9,False,False
USER_00000034,2025-11-21 05:59:57.478814,247.7,Travel,Phoenix,False,5,21,False,False
USER_00000034,2025-09-24 13:49:57.478814,95.02,Utilities,Other,False,13,24,False,False
USER_00000034,2025-08-24 09:39:57.478814,81.94,Gas Stations,Other,True,9,24,False,False
USER_00000034,2025-05-10 10:57:57.478814,92.12,Online Shopping,San Diego,True,10,10,False,False
USER_00000034,2025-10-19 09:02:57.478814,28.08,Restaurants,San Antonio,True,9,19,False,False
USER_00000034,2026-03-29 09:55:57.478814,107.48,Healthcare,Philadelphia,True,9,29,False,False
USER_00000034,2026-02-26 09:35:57.478814,102.42,Online Shopping,New York,False,9,26,False,False
USER_00000034,2026-03-13 06:47:57.478814,60.19,Gas Stations,San Jose,False,6,13,False,False
USER_00000034,2025-07-20 13:43:57.478814,58.79,Groceries,New York,True,13,20,False,False
USER_00000034,2025-08-24 07:21:57.478814,197.02,Utilities,New York,True,7,24,False,False
USER_00000034,2025-12-04 04:41:57.478814,243.86,Online Shopping,San Jose,False,4,4,False,False
USER_00000034,2026-02-28 03:14:57.478814,49.78,Groceries,San Diego,True,3,28,False,False
USER_00000034,2025-05-14 18:00:57.478814,96.33,Online Shopping,San Diego,False,18,14,True,False
USER_00000034,2025-07-30 10:08:57.478814,165.34,Online Shopping,San Antonio,False,10,30,False,False
USER_00000034,2025-10-13 17:10:57.478814,105.71,Gas Stations,Philadelphia,False,17,13,False,False
USER_00000035,2026-01-07 19:00:57.478814,34.93,Entertainment,Houston,False,19,7,False,False
USER_00000035,2026-03-01 09:06:57.478814,51.27,Online Shopping,New York,True,9,1,False,False
USER_00000035,2025-05-26 10:35:57.478814,179.95,Utilities,Dallas,False,10,26,False,False
USER_00000035,2025-10-13 07:23:57.478814,71.2,Groceries,New York,False,7,13,False,False
USER_00000035,2025-06-27 08:21:57.478814,106.44,Groceries,Houston,False,8,27,False,False
USER_00000035,2026-01-16 05:03:57.478814,98.62,Groceries,Chicago,False,5,16,False,False
USER_00000035,2025-12-14 09:03:57.478814,117.98,Online Shopping,San Antonio,True,9,14,False,False
USER_00000035,2026-02-26 21:24:57.478814,202.78,Online Shopping,Phoenix,False,21,26,False,False
USER_00000035,2025-06-10 07:37:57.478814,128.05,Utilities,Phoenix,False,7,10,False,False
USER_00000035,2025-08-26 02:20:57.478814,72.25,Entertainment,Houston,False,2,26,False,False
USER_00000035,2025-05-24 18:28:57.478814,27.23,Gas Stations,New York,True,18,24,False,False
USER_00000035,2025-04-23 04:11:57.478814,53.85,Other,Phoenix,False,4,23,False,False
USER_00000035,2025-12-13 09:43:57.478814,16.86,Restaurants,Houston,True,9,13,True,False
USER_00000035,2025-10-03 17:21:57.478814,257.58,Travel,San Jose,False,17,3,False,False
USER_00000035,2025-05-19 07:47:57.478814,82.28,Restaurants,San Diego,False,7,19,False,False
USER_00000035,2026-02-10 11:09:57.478814,48.19,Online Shopping,Los Angeles,False,11,10,False,False
USER_00000035,2026-02-26 07:07:57.478814,58.33,Entertainment,San Diego,False,7,26,False,False
USER_00000035,2025-04-18 05:04:57.478814,181.47,Online Shopping,New York,False,5,18,False,False
USER_00000035,2026-02-26 14:49:57.478814,227.73,Groceries,Houston,False,14,26,False,False
USER_00000035,2025-04-25 04:39:57.478814,54.63,Gas Stations,Chicago,False,4,25,True,False
USER_00000036,2025-08-13 08:37:57.478814,134.91,Online Shopping,Phoenix,False,8,13,False,False
USER_00000036,2025-06-22 04:17:57.478814,459.02,Travel,Phoenix,True,4,22,True,False
USER_00000036,2025-07-19 10:10:57.478814,84.83,Gas Stations,Phoenix,True,10,19,False,False
USER_00000036,2025-09-03 10:47:57.478814,223.37,Utilities,Houston,False,10,3,False,False
USER_00000036,2025-11-11 09:01:57.478814,37.51,Gas Stations,San Diego,False,9,11,False,False
USER_00000036,2025-05-06 09:05:57.478814,87.34,Gas Stations,Chicago,False,9,6,False,False
USER_00000036,2025-10-21 12:11:57.478814,119.05,Healthcare,Houston,False,12,21,False,False
USER_00000036,2026-01-05 10:31:57.478814,53.96,Online Shopping,New York,False,10,5,False,False
USER_00000036,2025-04-19 13:24:57.478814,90.08,Cash Advance,San Antonio,True,13,19,False,False
USER_00000036,2026-02-07 10:29:57.478814,108.52,Online Shopping,New York,True,10,7,False,False
USER_00000036,2026-02-07 06:53:57.478814,52.64,Gas Stations,Los Angeles,True,6,7,True,False
USER_00000036,2025-06-07 09:30:57.478814,120.94,Groceries,Other,True,9,7,False,False
USER_00000036,2025-10-20 04:32:57.478814,48.22,Restaurants,San Antonio,False,4,20,False,False
USER_00000036,2025-07-12 09:43:57.478814,36.43,Restaurants,New York,True,9,12,False,False
USER_00000036,2025-04-09 15:16:57.478814,107.79,Entertainment,Other,False,15,9,False,False
USER_00000036,2026-02-21 06:51:57.478814,75.48,Groceries,Chicago,True,6,21,False,False
USER_00000036,2025-04-27 11:35:57.478814,39.34,Groceries,Philadelphia,True,11,27,False,False
USER_00000036,2025-10-08 10:04:57.478814,35.28,Groceries,Philadelphia,False,10,8,False,False
USER_00000036,2025-10-19 05:17:57.478814,142.14,Groceries,Philadelphia,True,5,19,False,False
USER_00000036,2025-04-16 14:03:57.478814,11.39,Restaurants,Other,False,14,16,True,False
USER_00000037,2025-09-28 08:56:57.478814,407.03,Travel,Los Angeles,True,8,28,False,False
USER_00000037,2025-11-03 09:30:57.478814,288.67,Entertainment,Los Angeles,False,9,3,False,False
USER_00000037,2025-10-01 06:40:57.478814,81.78,Entertainment,Philadelphia,False,6,1,False,False
USER_00000037,2026-03-31 05:46:57.478814,135.15,Healthcare,San Jose,False,5,31,False,False
USER_00000037,2025-11-25 07:35:57.478814,15.08,Restaurants,Phoenix,False,7,25,False,False
USER_00000037,2025-08-15 11:16:57.478814,1010.23,Travel,San Antonio,False,11,15,False,False
USER_00000037,2026-02-21 07:24:57.478814,137.61,Groceries,San Antonio,True,7,21,False,False
USER_00000037,2025-05-28 04:18:57.478814,49.29,Restaurants,Phoenix,False,4,28,False,False
USER_00000037,2025-08-01 10:12:57.478814,119.97,Online Shopping,San Diego,False,10,1,False,False
USER_00000037,2026-03-07 11:08:57.478814,99.83,Groceries,San Jose,True,11,7,False,False
USER_00000037,2026-03-15 08:20:57.478814,60.34,Entertainment,Philadelphia,True,8,15,False,False
USER_00000037,2025-10-29 08:25:57.478814,21.51,Restaurants,Phoenix,False,8,29,False,False
USER_00000037,2025-04-09 15:18:57.478814,241.97,Healthcare,Houston,False,15,9,False,False
USER_00000037,2025-10-31 09:00:57.478814,48.75,Gas Stations,San Antonio,False,9,31,False,False
USER_00000037,2026-02-27 14:30:57.478814,97.36,Groceries,Houston,False,14,27,False,False
USER_00000037,2026-01-15 07:46:57.478814,61.18,Entertainment,Phoenix,False,7,15,False,False
USER_00000037,2025-04-16 13:14:57.478814,44.09,Restaurants,Phoenix,False,13,16,False,False
USER_00000037,2025-07-23 09:08:57.478814,49.64,Gas Stations,New York,False,9,23,False,False
USER_00000037,2025-09-13 08:20:57.478814,71.61,Groceries,New York,True,8,13,False,False
USER_00000037,2026-01-19 23:54:57.478814,121.81,Online Shopping,Chicago,False,23,19,False,False
USER_00000038,2026-03-26 07:17:57.478814,527.38,Online Shopping,Other,False,7,26,False,False
USER_00000038,2025-06-16 04:06:57.478814,52.28,Restaurants,Chicago,False,4,16,False,False
USER_00000038,2025-08-26 01:57:57.478814,655.89,Utilities,Los Angeles,False,1,26,False,False
USER_00000038,2026-03-25 08:02:57.478814,448.18,Travel,Los Angeles,False,8,25,True,False
USER_00000038,2026-02-20 08:15:57.478814,55.69,Entertainment,Philadelphia,False,8,20,False,False
USER_00000038,2025-11-03 14:02:57.478814,37.99,Entertainment,New York,False,14,3,False,False
USER_00000038,2025-12-15 09:26:57.478814,78.02,Restaurants,Philadelphia,False,9,15,True,False
USER_00000038,2025-08-17 12:12:57.478814,76.32,Online Shopping,Phoenix,True,12,17,False,False
USER_00000038,2026-03-21 10:45:57.478814,185.35,Groceries,Philadelphia,True,10,21,False,False
USER_00000038,2025-04-12 02:15:57.478814,45.12,Groceries,Phoenix,True,2,12,False,False
USER_00000038,2025-08-27 08:41:57.478814,85.68,Other,San Antonio,False,8,27,False,False
USER_00000038,2025-04-18 12:59:57.478814,54.16,Online Shopping,New York,False,12,18,False,False
USER_00000038,2025-10-01 03:48:57.478814,40.09,Gas Stations,Chicago,False,3,1,False,False
USER_00000038,2025-04-28 05:28:57.478814,35.39,Restaurants,Philadelphia,False,5,28,True,False
USER_00000038,2025-04-07 05:09:57.478814,89.01,Online Shopping,New York,False,5,7,False,False
USER_00000038,2025-10-26 17:28:57.478814,68.91,Groceries,Other,True,17,26,False,False
USER_00000038,2025-05-16 02:09:57.478814,69.08,Groceries,Other,False,2,16,True,False
USER_00000038,2026-01-23 12:13:57.478814,112.28,Groceries,San Antonio,False,12,23,False,False
USER_00000038,2025-08-17 06:11:57.478814,17.61,Gas Stations,Houston,True,6,17,False,False
USER_00000038,2025-08-26 22:45:57.478814,90.56,Online Shopping,Chicago,False,22,26,False,False
USER_00000039,2025-05-23 00:39:57.478814,140.44,Groceries,San Jose,False,0,23,True,False
USER_00000039,2026-02-06 12:28:57.478814,86.11,Entertainment,Dallas,False,12,6,False,False
USER_00000039,2025-05-07 14:37:57.478814,141.62,Groceries,New York,False,14,7,False,False
USER_00000039,2025-08-28 03:49:57.478814,175.37,Online Shopping,San Diego,False,3,28,False,False
USER_00000039,2026-03-01 08:42:57.478814,31.99,Other,New York,True,8,1,False,False
